model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Dem. Rep. Congo,1883,2415622209536.0,9472766952178.03,22.941351002662888,1.5463292873547394,5.538348844043653,0.031157998309745638
MIROC-ES2L,Dem. Rep. Congo,1884,2415622209536.0,9590255609363.695,22.03996978746257,1.692317872078936,5.317776976464725,-0.0406410592859745
MIROC-ES2L,Dem. Rep. Congo,1885,2415622209536.0,9542747413962.09,22.15646334572289,1.7909477670877585,5.183973754139426,-0.025483458280048943
MIROC-ES2L,Dem. Rep. Congo,1886,2415622209536.0,9513832261591.77,22.311303922091774,1.7967513707135623,5.216778071527089,0.006308087476073476
MIROC-ES2L,Dem. Rep. Congo,1887,2415622209536.0,9518314997356.04,22.736979799379533,1.671668805939355,5.501409961572733,0.053124432379938025
MIROC-ES2L,Dem. Rep. Congo,1888,2415622209536.0,9573588999778.11,22.968175141379238,1.7454712984796983,5.347278622112227,-0.028416653306260642
MIROC-ES2L,Dem. Rep. Congo,1889,2415622209536.0,9523385754293.406,22.238940398076622,1.7619648430096684,5.14971462539587,-0.03764646213217948
MIROC-ES2L,Dem. Rep. Congo,1890,2415622209536.0,9423630787158.941,22.06684619957873,1.8093423816198344,5.174972835871092,0.004892789434798983
MIROC-ES2L,Dem. Rep. Congo,1891,2415622209536.0,9419408493341.049,22.205628028838383,1.8517442724116375,5.164588213396243,-0.002008716988496362
MIROC-ES2L,Dem. Rep. Congo,1892,2415622209536.0,9408798707774.73,22.57411884693595,1.8008272472395042,5.347372671446275,0.034779977792579686
MIROC-ES2L,Dem. Rep. Congo,1893,2415622209536.0,9412220988460.926,22.772730806302423,1.7657608514119516,5.268957257986703,-0.014772871618688344
MIROC-ES2L,Dem. Rep. Congo,1894,2415622209536.0,9407193453286.023,22.12959272590131,1.7656361169931833,5.230526162367493,-0.0073206015403171065
MIROC-ES2L,Dem. Rep. Congo,1895,2415622209536.0,9374523651509.047,22.01075692478966,1.8215811313396613,5.119462915093305,-0.02146234352244747
MIROC-ES2L,Dem. Rep. Congo,1896,2415622209536.0,9352484372377.605,22.07783513523691,1.7614801487231067,5.183306277529274,0.01239359602098733
MIROC-ES2L,Dem. Rep. Congo,1897,2415622209536.0,9347627826368.19,22.681657607582444,1.7623783070736534,5.310855034364714,0.024309715537579546
MIROC-ES2L,Dem. Rep. Congo,1898,2415622209536.0,9347671841533.137,22.821164517986233,1.8108855706528297,5.1676587026789935,-0.02733312191557813
MIROC-ES2L,Dem. Rep. Congo,1899,2415622209536.0,9313669802050.633,22.38509347666981,1.7571711942406003,5.250169506148634,0.01584063917153622
MIROC-ES2L,Dem. Rep. Congo,1900,2415622209536.0,9362932824641.7,22.239562296267383,1.7272291784999259,5.346942380640502,0.018264516924392682
MIROC-ES2L,Dem. Rep. Congo,1901,2415622209536.0,9381278331997.852,22.734140406517174,1.779353649635159,5.336379498014514,-0.001977453490213499
MIROC-ES2L,Dem. Rep. Congo,1902,2415622209536.0,9396919626520.195,23.251191754916295,1.7488607273633294,5.343764916834741,0.0013830187515362358
MIROC-ES2L,Dem. Rep. Congo,1903,2415622209536.0,9379927331594.598,22.038307558182595,1.8558317923194323,4.984280670931232,-0.06964135086163359
MIROC-ES2L,Dem. Rep. Congo,1904,2415622209536.0,9351316118771.623,22.295895965994855,1.732764946283853,5.313891093688088,0.06403525861070514
MIROC-ES2L,Dem. Rep. Congo,1905,2415622209536.0,9395515013058.254,22.433627775656706,1.7883428964561914,5.197013576095144,-0.022240204585049606
MIROC-ES2L,Dem. Rep. Congo,1906,2415622209536.0,9370307281489.418,22.37352121671295,1.8031265874191822,5.171715347927501,-0.004879726059488609
MIROC-ES2L,Dem. Rep. Congo,1907,2415622209536.0,9387529234472.336,22.709575430503822,1.7998745752046263,5.280923553560728,0.020896575611329737
MIROC-ES2L,Dem. Rep. Congo,1908,2415622209536.0,9367715652511.84,22.726704927804526,1.737567776969405,5.251976124992132,-0.005496587327916469
MIROC-ES2L,Dem. Rep. Congo,1909,2415622209536.0,9338170053114.83,22.477970773824662,1.728262381928511,5.299406319349922,0.008990388525469184
MIROC-ES2L,Dem. Rep. Congo,1910,2415622209536.0,9406518910763.307,22.432116925695503,1.7480804585644054,5.348140887989132,0.009154203877610678
MIROC-ES2L,Dem. Rep. Congo,1911,2415622209536.0,9423947515844.662,23.09699354505339,1.761748456175214,5.396222647610096,0.008950196152812007
MIROC-ES2L,Dem. Rep. Congo,1912,2415622209536.0,9421419214333.326,23.361788784918986,1.7107471476801033,5.3631962070326775,-0.006139094452943583
MIROC-ES2L,Dem. Rep. Congo,1913,2415622209536.0,9438168172625.62,22.235574892068513,1.7656599732563483,5.282725505415162,-0.015117945901199192
MIROC-ES2L,Dem. Rep. Congo,1914,2415622209536.0,9411403581458.625,22.027266896464276,1.781731086820791,5.183562102389504,-0.018949674250767545
MIROC-ES2L,Dem. Rep. Congo,1915,2415622209536.0,9472106771732.113,22.68463926206183,1.7124711659239513,5.505602014300286,0.06027363743249192
MIROC-ES2L,Dem. Rep. Congo,1916,2415622209536.0,9556513641502.576,23.29389808875923,1.6989614356698108,5.479936593534899,-0.00467259155475519
MIROC-ES2L,Dem. Rep. Congo,1917,2415622209536.0,9553579077331.11,23.17022502165872,1.645424626822006,5.403515199333896,-0.014043825744722405
MIROC-ES2L,Dem. Rep. Congo,1918,2415622209536.0,9515543660870.592,22.35852571688715,1.7587641304220147,5.267942095648006,-0.02540991251931035
