model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
CNRM-ESM2-1,Liberia,1974,96818878464.0,346315051997.7549,23.986409744159868,2.1491985054684846,6.708114253108255,-0.03726944046943759
CNRM-ESM2-1,Liberia,1975,96818878464.0,359679596559.2489,23.97174262657129,2.1141905725448034,7.229929395487516,0.07491139444876915
CNRM-ESM2-1,Liberia,1976,96818878464.0,328079675803.6273,24.303100794118134,1.9494341480007844,6.313364157443663,-0.13556058916951041
CNRM-ESM2-1,Liberia,1977,96818878464.0,340981888465.21765,24.08716316835202,2.099732018319448,6.64862399380417,0.0517412335715528
CNRM-ESM2-1,Liberia,1978,96818878464.0,317588467151.1917,24.522549738455474,1.9768489002537868,6.110685289692466,-0.08437098943230548
CNRM-ESM2-1,Liberia,1979,96818878464.0,324221064535.7841,24.310465865139285,1.910850736863748,6.364892239744429,0.04075837613949984
CNRM-ESM2-1,Liberia,1980,96818878464.0,337142920198.8934,24.362770839688704,1.9736524780457343,6.6973804990516586,0.0509191779178213
CNRM-ESM2-1,Liberia,1981,96818878464.0,352199699633.00446,24.163356965566297,2.1021556073212992,6.945067376490331,0.03631519794042881
CNRM-ESM2-1,Liberia,1982,96818878464.0,326301697441.54736,24.277884510544588,1.9140023589428032,6.167261574637366,-0.11877676727183739
CNRM-ESM2-1,Liberia,1983,96818878464.0,339086965608.91895,24.182750926864607,1.9050961764932715,6.982570267834066,0.12416217188121603
CNRM-ESM2-1,Liberia,1984,96818878464.0,347020026456.9843,24.44045266335769,2.1013527957388893,6.845719789499035,-0.01979347348032756
CNRM-ESM2-1,Liberia,1985,96818878464.0,339308638539.4127,24.569579187808475,1.983782006671668,6.676352077517968,-0.025051866523009725
CNRM-ESM2-1,Liberia,1986,96818878464.0,352980239409.7185,24.393955818392886,2.041428812173469,7.220790324609173,0.07839266795255662
CNRM-ESM2-1,Liberia,1987,96818878464.0,353056231152.22314,24.1037251531111,2.1102462755138762,7.041614249140672,-0.02512696951793436
CNRM-ESM2-1,Liberia,1988,96818878464.0,350101144773.8026,24.317925154976145,2.0376464018725535,6.982773613394323,-0.008391236977205452
CNRM-ESM2-1,Liberia,1989,96818878464.0,339990408050.98254,24.50523332652219,1.9626054641399875,6.8043698804926285,-0.025881168392835052
CNRM-ESM2-1,Liberia,1990,96818878464.0,334634571666.34564,24.603749203505824,1.9264070054047733,6.454156435678624,-0.05284070337042457
CNRM-ESM2-1,Liberia,1991,96818878464.0,333014008024.5335,24.5913089328923,2.005410498961179,6.635106031259074,0.02765031635523818
CNRM-ESM2-1,Liberia,1992,96818878464.0,324541035277.9448,24.588205657207457,1.8734310762432131,6.263350348466682,-0.057659406873736385
CNRM-ESM2-1,Liberia,1993,96818878464.0,343034696567.0233,24.211142377736106,2.0140911576732607,6.8718003545910555,0.09271089087104434
CNRM-ESM2-1,Liberia,1994,96818878464.0,353080118317.782,24.046123213626696,1.9526836719484018,7.19290374599413,0.04566881692336211
CNRM-ESM2-1,Liberia,1995,96818878464.0,354557553168.7224,24.356234324854107,2.1481416376194993,7.075380217638664,-0.016473766079544427
CNRM-ESM2-1,Liberia,1996,96818878464.0,360090657371.9894,24.42297067159002,2.0843432939683764,7.344450523698179,0.03732381416177688
CNRM-ESM2-1,Liberia,1997,96818878464.0,351524172709.9113,24.725607714821344,1.9545814725581716,7.2417920266386995,-0.014076303994322803
CNRM-ESM2-1,Liberia,1998,96818878464.0,362686726134.22,24.167095745262397,2.0782042871520736,7.35548976046136,0.015578247352596275
CNRM-ESM2-1,Liberia,1999,96818878464.0,312726012331.45984,24.905022932715966,1.8050386084384475,5.781703342116999,-0.240748605476373
CNRM-ESM2-1,Liberia,2000,96818878464.0,335483411744.2722,24.77850857482285,2.0389574024005537,6.622950114818436,0.13584257222392315
CNRM-ESM2-1,Liberia,2001,96818878464.0,354031609658.9027,24.742081345826747,2.1098714451028027,7.197911213657286,0.08324996735602119
CNRM-ESM2-1,Liberia,2002,96818878464.0,352842454733.95844,24.229028671368543,2.003014829635012,7.038702205910121,-0.022367067293143972
CNRM-ESM2-1,Liberia,2003,96818878464.0,328605937596.6683,24.937469044593296,1.998018486292253,6.357075240366548,-0.10185540371130153
CNRM-ESM2-1,Liberia,2004,96818878464.0,323890380242.0719,24.906420626490746,1.9227104708030318,6.2192022717864655,-0.02192675731176097
CNRM-ESM2-1,Liberia,2005,96818878464.0,331580378106.15155,24.777404867195912,2.015391150368229,6.618257741069718,0.062190507801679784
CNRM-ESM2-1,Liberia,2006,96818878464.0,347473259362.96606,24.6782084437158,2.016978413838009,7.089167625695074,0.0687357782772231
CNRM-ESM2-1,Liberia,2007,96818878464.0,350463803746.5282,24.771570075844426,1.9453706565106677,7.124389883067119,0.004956159560876472
CNRM-ESM2-1,Liberia,2008,96818878464.0,350165058003.607,24.891618030193957,2.103712739981848,7.027321760829921,-0.013718431662438135
CNRM-ESM2-1,Liberia,2009,96818878464.0,352378234580.1255,24.672251546842585,2.1376753749695614,6.907769007849759,-0.017158939007819063
CNRM-ESM2-1,Liberia,2010,96818878464.0,348899303479.2589,24.80002214371616,2.047626407178153,6.976993570348322,0.009971382035816934
CNRM-ESM2-1,Liberia,2011,96818878464.0,334249299150.73785,24.898174467475762,1.9666093570492864,6.590827529792981,-0.056939189211397956
CNRM-ESM2-1,Liberia,2012,96818878464.0,350230633514.0196,24.71408190412934,2.038976501987096,7.196343774428891,0.08789417374054054
CNRM-ESM2-1,Liberia,2013,96818878464.0,355488974296.66504,24.755746932840605,2.12255048326297,7.181769481161285,-0.0020272893946660098
CNRM-ESM2-1,Liberia,2014,96818878464.0,341310512952.2655,24.69533242416743,2.0753891294679456,6.7802945499062135,-0.057525253593921244
CNRM-ESM2-1,Lithuania,1850,41564740608.0,36213844904.85466,7.158785188579145,0.6000517964344807,1.0297338376139644,
