,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
6605,MYS,1964,1477.83156448895,0.026241885241943486,25.8,7.918592262578212,8828406.0
6606,MYS,1965,1551.33616738207,0.048540748805649514,25.6,7.973844375944687,9056408.0
6607,MYS,1966,1631.47589814079,0.0503684610626669,25.9,8.064950891749143,9284688.0
6608,MYS,1967,1654.76507573676,0.014173986438069441,25.7,7.986096830807887,9507099.0
6609,MYS,1968,1746.69654709275,0.05406726607456935,25.7,7.899376093072062,9725281.0
6610,MYS,1969,1791.13966548692,0.02512578525187248,25.9,7.945094819178434,9947597.0
6611,MYS,1970,1855.24673850886,0.0351655980026786,25.9,7.984428660131493,10178802.0
6612,MYS,1971,1993.49999498673,0.07187418543722757,25.7,7.974567255100449,10423453.0
6613,MYS,1972,2128.90738683232,0.06571699885737559,26.1,7.794328796068143,10676835.0
6614,MYS,1973,2321.73809965247,0.08670720188515091,26.2,8.026888890870994,10935621.0
6615,MYS,1974,2455.31271360892,0.055938045319678054,25.8,7.910003499367163,11200906.0
6616,MYS,1975,2416.5134488266,-0.015928353683635876,25.8,7.997629501706961,11471914.0
6617,MYS,1976,2632.12032089303,0.08546394934016721,25.6,7.850103545175582,11750097.0
6618,MYS,1977,2768.88534365126,0.05065510915624216,25.9,7.926458184421945,12035713.0
6619,MYS,1978,2883.07107029481,0.040411233660024415,26.0,7.814157278105922,12328157.0
6620,MYS,1979,3077.7893337814,0.06535552064877503,26.1,7.90318985313288,12627862.0
6621,MYS,1980,3216.28778690077,0.04401624278145455,26.0,7.9974277260807725,12983363.0
6622,MYS,1981,3332.82000559163,0.035590960854769094,26.1,7.951629751210913,13399203.0
6623,MYS,1982,3420.21717115114,0.02588525525057861,26.1,7.827400378668866,13832798.0
6624,MYS,1983,3518.79492112604,0.02841452964632296,26.5,7.861688556280803,14285907.0
6625,MYS,1984,3670.36601236602,0.04217280894224018,25.8,8.08468571219619,14759009.0
6626,MYS,1985,3515.25505625205,-0.04317930311962215,26.0,7.925482838909783,15252258.0
6627,MYS,1986,3444.11713819558,-0.020444486624993985,26.0,7.898076837177208,15760419.0
