,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
5016,LBY,1974,6923.0,0.14225674616394102,21.7,0.07999557149913983,2451375.0
5017,LBY,1975,6872.0,-0.007394017013933052,21.7,0.09392614503508678,2569606.0
5018,LBY,1976,8142.0,0.16958066539883276,21.7,0.34436183863730374,2666160.0
5019,LBY,1977,8682.0,0.06421606679661451,21.9,-0.05726449316369475,2721783.0
5020,LBY,1978,8730.0,0.005513452974108546,21.9,0.30032956848680037,2796747.0
5021,LBY,1979,9086.0,0.0399693974857005,22.3,-0.0101177147379925,2928575.0
5022,LBY,1980,8741.0,-0.038710167738861045,21.9,0.009426881334977377,3065365.0
5023,LBY,1981,6760.0,-0.2570017095434771,22.0,-0.06418493600826825,3204071.0
5024,LBY,1982,6661.0,-0.014753266623831252,22.0,0.20774877947537362,3344074.0
5025,LBY,1983,6237.0,-0.06577032588705656,21.7,0.1552480359094055,3484531.0
5026,LBY,1984,5695.0,-0.09091070064483908,21.9,-0.032291572232314714,3624920.0
5027,LBY,1985,6092.0,0.0673878381337687,22.2,-0.07348732867058194,3675422.0
5028,LBY,1986,5370.0,-0.12614852651214115,22.0,0.17730775397413812,3699538.0
5029,LBY,1987,4465.0,-0.18455869419231163,22.1,-0.1924392715319474,3799845.0
5030,LBY,1988,4670.0,0.0448898573523433,22.4,0.34743403767427417,3913314.0
5031,LBY,1989,4873.0,0.04255069218056384,22.1,-0.1115871749028523,4026847.0
5032,LBY,1990,4921.0,0.009801998022471281,22.4,-0.03904075420724329,4139825.0
5033,LBY,1991,5977.336924783058,0.19446337658587431,22.2,0.13078773833924506,4247590.0
5034,LBY,1992,6113.3535083834295,0.022500339856820872,21.7,-0.07582651102375415,4354040.0
5035,LBY,1993,6190.681383145807,0.012569680364459046,22.3,-0.15625961495444507,4458630.0
5036,LBY,1994,6645.076570544713,0.07083105643938303,22.5,0.20774877947537362,4562710.0
5037,LBY,1995,6898.952376397879,0.03749335543801635,22.4,0.18455416249490497,4630200.0
5038,LBY,1996,7543.935430735358,0.08937441570377835,22.5,0.011575109873267042,4667560.0
5039,LBY,1997,8422.214675783796,0.11012883302441523,22.4,0.05565359883021115,4747360.0
5040,LBY,1998,8545.48067270692,0.014529747614798083,22.8,-0.003560314191833669,4870130.0
5041,LBY,1999,9064.067319389056,0.05891538390380191,23.1,-0.18718991564580367,4993030.0
5042,LBY,2000,9770.980438899314,0.07509886219017936,22.4,-0.1115871749028523,5115500.0
