# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
9,approach6,6: Precomputed k LOESS,1.1281704699764785e-05,0.0036920606026629036,0.0005158069035277707,0.0004921494794080818,-5.916994658467672e-05,1.6105531645594e-05,-4.674829200016501e-06,-5.0137352085180446e-08,-4.242453814130438e-06,4.143593420402905e-06,0.005106385815087448,0.00014704300417355524,0.0005178346983172704,-3.4072781459243305e-05,2.6318979204400884e-05,0.000492149479408082,-0.0015830123666024838,-0.00011494788015172653,1.1996256068972648e-05,0.001622650450680158,-4.674829200016501e-06,0.00014704300417355524,2.6318979204400884e-05,-0.0015830123666024838,0.002425062873638033,0.7936282089466623,0.11087545765468146,0.10579016758147447,-0.01271889705645608,0.004652128743713844,0.004652128743713843
0,approach6a,6a: Separate Total/Trend Freq LOESS,2.951590018217944e-06,0.0024247043405135043,0.0005166040047905598,0.0003733152842951411,7.473088586964745e-05,9.506837282040206e-06,3.618732134150598e-05,-3.7105045287917e-06,-1.9361398820138316e-06,-3.709592419452271e-05,0.003284351553452229,-5.984901955313052e-05,0.0004992184487495738,-1.855460622101246e-05,2.3377044237314515e-05,0.00037331528429514134,-0.0008593625589644146,9.949968634392068e-05,-2.8862981342884444e-06,0.0008745759808189525,3.618732134150598e-05,-5.984901955313052e-05,2.3377044237314515e-05,-0.0008593625589644146,0.0008700836323242569,0.714765786198225,0.15228696607153183,0.11004764095177083,0.022029523146148252,0.0033923061054870708,0.0033923061054870703
1,approach6a,6a: Separate Total/Trend Freq LOESS,6.0021754189439796e-06,0.002698488482653025,0.0004809901885035621,0.00032862000003860416,9.975687955863025e-06,1.2736874762863684e-05,5.314781519552214e-05,-3.168582561004267e-06,-2.268595905642979e-06,-5.44453360727946e-05,0.0036670172392878416,-9.565907291524697e-06,0.0004779694829333352,-2.1985999857693954e-05,2.71090162325883e-05,0.0003286200000386044,-0.0010392196807714022,3.774119528044986e-05,-2.8544204692515906e-06,0.0010687539299888617,5.314781519552214e-05,-9.565907291524697e-06,2.71090162325883e-05,-0.0010392196807714022,0.00170319099487899,0.7657292502537234,0.13648687359233294,0.0932499611784685,0.002830723980596023,0.003524076534569998,0.0035240765345699986
2,approach6a,6a: Separate Total/Trend Freq LOESS,7.066073500335053e-06,0.0030632437442318023,0.0005774466185812905,0.00036040463800373105,4.1506843740253194e-05,2.230392642498378e-05,3.991557561486787e-05,-1.099447118124642e-05,-3.5569505401438564e-06,-4.060200681812633e-05,0.004098471474969028,-4.45372810510614e-05,0.0006117234989783736,-2.146945243018651e-05,2.3561356677364317e-05,0.00036040463800373127,-0.0010541673819783961,4.272432426541124e-05,1.4650462929658333e-06,0.0010920868619783987,3.991557561486787e-05,-4.45372810510614e-05,2.3561356677364317e-05,-0.0010541673819783961,0.0017448525763871978,0.7564185030018986,0.14259110383013487,0.0889960967902311,0.010249443801348445,0.004049667918057412,0.004049667918057411
3,approach6a,6a: Separate Total/Trend Freq LOESS,6.933585293871013e-06,0.0035966261534706436,0.0005243316700057246,0.00044601367331087167,-4.6206644260474855e-05,1.905574688533108e-05,3.7316200065984714e-05,-7.454242673584186e-06,-3.3154378627234046e-06,-3.866868112113719e-05,0.005147118291243238,7.93199151329963e-05,0.0005664187164840402,-3.462877860070901e-05,3.1134103972335594e-05,0.0004460136733108718,-0.0016982623569439111,-7.932394033701885e-05,6.810112491096678e-06,0.0017632382216504956,3.7316200065984714e-05,7.93199151329963e-05,3.1134103972335594e-05,-0.0016982623569439111,0.0015313708253963196,0.7943608000540437,0.11580534287042904,0.09850781350304685,-0.01020532725291572,0.004527698437820636,0.004527698437820635
4,approach6a,6a: Separate Total/Trend Freq LOESS,5.058779022663185e-06,0.0035469952624914503,0.0005104779404534416,0.0004078241154994981,1.606764557397604e-05,1.225897644873466e-05,3.0812761233016755e-05,-2.6904786154203214e-06,-3.62400245933066e-06,-3.169847758433725e-05,0.004376704357839755,1.9551952768373765e-05,0.0005127964195958599,-2.6913309019270786e-05,2.636704752355374e-05,0.00040782411549949825,-0.0009064408568732489,7.733355723899047e-06,4.1702639550475214e-06,0.0009423033603526156,3.0812761233016755e-05,1.9551952768373765e-05,2.636704752355374e-05,-0.0009064408568732489,0.0011275749488687831,0.7906063862097857,0.11378281894242663,0.09090182712501936,0.0035813927738989966,0.0044864237430410295,0.004486423743041031
5,approach6a,6a: Separate Total/Trend Freq LOESS,7.651198003021007e-06,0.0031976538547273084,0.0005380054120741099,0.0004218572886436735,-3.971471293183872e-05,1.2422462369642159e-05,4.4674761118429844e-05,-8.964368487739137e-07,-3.0838566491212964e-06,-4.5465731987155784e-05,0.003960929095804278,6.079404874141182e-05,0.0005258590578842063,-3.4320949187657675e-05,4.002718564126388e-05,0.0004218572886436738,-0.000908771236578075,-1.3430308515076689e-05,-2.622379804485141e-06,0.0009305749439529539,4.4674761118429844e-05,6.079404874141182e-05,4.002718564126388e-05,-0.000908771236578075,0.0018546321889688778,0.775103685176633,0.13041123163694576,0.10225720290610335,-0.009626751908650664,0.004125453040516274,0.004125453040516273
6,approach6a,6a: Separate Total/Trend Freq LOESS,5.009648906209452e-06,0.003611570982249345,0.0004951981737493199,0.000434844139748739,9.562577439005708e-05,1.70575784740989e-05,6.685598550494146e-05,-7.841647360424345e-06,-3.5163966588627876e-06,-6.754587105354377e-05,0.005150819773831144,-0.00012905276508210306,0.0005127963323224975,-2.723615682439263e-05,3.319184212461113e-05,0.00043484413974873926,-0.0015102438541292488,0.00014653241069374241,-2.439288641355949e-06,0.001529322377520463,6.685598550494146e-05,-0.00012905276508210306,3.319184212461113e-05,-0.0015102438541292488,0.001079142719272799,0.7779787772752836,0.10667204704433281,0.09367101292201327,0.0205990200390979,0.00464224871904367,0.004642248719043668
7,approach6a,6a: Separate Total/Trend Freq LOESS,9.241999001455292e-08,0.0034154139390350485,0.0006009332811473568,0.00037542754989285213,9.19253236823861e-05,1.2966577586640146e-05,6.101665217029258e-05,-8.78538756611457e-06,-3.4797535325348197e-06,-6.162566866826879e-05,0.00450743109775103,-0.00014261884850541131,0.0006313435260567571,-2.2333071942022656e-05,2.8264135782661152e-05,0.0003754275498928523,-0.0010386790981635238,0.0001433270631041483,-2.451310308103856e-06,0.001051354337718134,6.101665217029258e-05,-0.00014261884850541131,2.8264135782661152e-05,-0.0010386790981635238,2.0612013096321033e-05,0.7617243502153864,0.13402343647812617,0.08372991139571288,0.020501689897678334,0.004483792513747658,0.004483792513747658
8,approach6a,6a: Separate Total/Trend Freq LOESS,7.973845828748668e-07,0.003339352649166117,0.0006840691784177212,0.00043481147333834883,3.624571616994232e-05,9.078028862631708e-06,2.5746996074831947e-05,-5.5717097182862195e-06,-2.1207874390868848e-06,-2.6335143197215686e-05,0.0037557512752051875,-3.805177921381841e-05,0.0007058861604864145,-2.3167918638511303e-05,2.4399952247833775e-05,0.000434811473338349,-0.00042849379514791773,4.497442550192255e-05,8.887538297642277e-07,0.00044521147518338894,2.5746996074831947e-05,-3.805177921381841e-05,2.4399952247833775e-05,-0.00042849379514791773,0.0001773827706295769,0.7428581361363736,0.15217510944662435,0.09672630434389574,0.008063067302477031,0.004495276401675004,0.004495276401675003
9,approach6a,6a: Separate Total/Trend Freq LOESS,9.673900026803218e-06,0.0036898988300990004,0.0005158069035277706,0.0004921494794080818,-5.540036934781312e-05,1.6626235362616244e-05,2.2075341074401776e-05,-1.5253626312081896e-06,-4.086940527837334e-06,-2.3415373251169276e-05,0.0050019435255502145,0.0001423877124636755,0.0005178346983172704,-3.4072781459243305e-05,2.6651883624467327e-05,0.000492149479408082,-0.0015031596326137583,-0.00010881736316272392,1.1507838362613098e-05,0.0015684841613172252,2.2075341074401776e-05,0.0001423877124636755,2.6651883624467327e-05,-0.0015031596326137583,0.0020794566444178935,0.7931635243510727,0.11087545765468143,0.10579016758147447,-0.011908606231646638,0.004652128743713842,0.004652128743713843
0,approach6b,6b: Trend Freq Only LOESS,-2.556932199744644e-06,0.0025023868164013694,0.0005166040047905598,0.0003733152842951411,2.556932199744644e-06,1.684416880617605e-06,7.405970026223158e-07,-3.393191972534361e-06,9.566277016740112e-08,-1.684416880617605e-06,0.0024478920479183586,3.594016226199847e-05,0.0004992184487495738,-1.855460622101246e-05,1.8554606221012244e-05,0.00037331528429514134,-7.405970026223158e-07,3.393191972534361e-06,-9.566277016740112e-08,1.684416880617605e-06,7.405970026223158e-07,3.594016226199847e-05,1.8554606221012244e-05,-7.405970026223158e-07,-0.0007537445384450403,0.7376653929766973,0.15228696607153183,0.11004764095177083,0.0007537445384450403,0.0033923061054870703,0.0033923061054870703
1,approach6b,6b: Trend Freq Only LOESS,-1.0592841583512365e-06,0.002714466346027833,0.00048099018850356214,0.00032862000003860416,1.0592841583512365e-06,2.94280633244827e-06,1.6086109809982787e-06,-2.8579355891474956e-06,1.900404497979803e-07,-2.94280633244827e-06,0.0026674736407422185,2.500670542792088e-05,0.0004779694829333352,-2.1985999857693954e-05,2.1985999857693724e-05,0.0003286200000386044,-1.6086109809982787e-06,2.8579355891474956e-06,-1.900404497979803e-07,2.94280633244827e-06,1.6086109809982787e-06,2.500670542792088e-05,2.1985999857693724e-05,-1.6086109809982787e-06,-0.00030058489024288126,0.7702631652291988,0.13648687359233294,0.0932499611784685,0.00030058489024288126,0.0035240765345699995,0.0035240765345699986
2,approach6b,6b: Trend Freq Only LOESS,-6.169573479297855e-06,0.0031118166614723893,0.0005774466185812905,0.00036040463800373105,6.169573479297855e-06,5.5770253604619275e-06,4.858841736810047e-06,-1.1309042660905568e-05,2.806274447976664e-07,-5.5770253604619275e-06,0.0031031546370090994,-1.2807427966896584e-05,0.0006117234989783736,-2.146945243018651e-05,2.1469452430186282e-05,0.00036040463800373127,-4.858841736810047e-06,1.1309042660905568e-05,-2.806274447976664e-07,5.5770253604619275e-06,4.858841736810047e-06,-1.2807427966896584e-05,2.1469452430186282e-05,-4.858841736810047e-06,-0.001523476394641599,0.7684127993796339,0.14259110383013487,0.0889960967902311,0.001523476394641599,0.004049667918057411,0.004049667918057411
3,approach6b,6b: Trend Freq Only LOESS,-2.224697236092257e-06,0.0035573530945040392,0.0005243316700057244,0.0004460136733108716,2.224697236092257e-06,5.817209629036871e-06,4.382975137783988e-06,-7.064179081561752e-06,4.5650670768550707e-07,-5.817209629036871e-06,0.003530182583780937,-7.458267877606791e-06,0.0005664187164840402,-3.462877860070901e-05,3.462877860070884e-05,0.0004460136733108718,-4.382975137783988e-06,7.064179081561752e-06,-4.5650670768550707e-07,5.817209629036871e-06,4.382975137783988e-06,-7.458267877606791e-06,3.462877860070884e-05,-4.382975137783988e-06,-0.0004913527847855287,0.7856868436265242,0.115805342870429,0.09850781350304684,0.0004913527847855287,0.004527698437820635,0.004527698437820635
4,approach6b,6b: Trend Freq Only LOESS,-1.8447378210465082e-06,0.003568121687088089,0.0005104779404534416,0.0004078241154994981,1.8447378210465082e-06,1.8875759095262341e-06,9.399899050581134e-07,-2.8858070404016216e-06,1.0107931429699997e-07,-1.8875759095262341e-06,0.0035166135481919662,2.459482987685249e-05,0.0005127964195958599,-2.6913309019270786e-05,2.6913309019270586e-05,0.00040782411549949825,-9.399899050581134e-07,2.8858070404016216e-06,-1.0107931429699997e-07,1.8875759095262341e-06,9.399899050581134e-07,2.459482987685249e-05,2.6913309019270586e-05,-9.399899050581134e-07,-0.0004111822526590166,0.7953153539325535,0.11378281894242663,0.09090182712501936,0.0004111822526590166,0.004486423743041029,0.004486423743041031
5,approach6b,6b: Trend Freq Only LOESS,1.0266440605668726e-06,0.00316559033979849,0.0005380054120741098,0.0004218572886436735,-1.0266440605668726e-06,2.530464450815018e-06,1.7110732584569713e-06,-8.949373444402509e-07,2.1050814655015218e-07,-2.530464450815018e-06,0.003084802087233271,4.646730337756119e-05,0.0005258590578842063,-3.4320949187657675e-05,3.432094918765742e-05,0.0004218572886436738,-1.7110732584569713e-06,8.949373444402509e-07,-2.1050814655015218e-07,2.530464450815018e-06,1.7110732584569713e-06,4.646730337756119e-05,3.432094918765742e-05,-1.7110732584569713e-06,0.00024885607725603755,0.767331565456951,0.13041123163694573,0.10225720290610335,-0.00024885607725603755,0.004125453040516273,0.004125453040516273
6,approach6b,6b: Trend Freq Only LOESS,-4.892833150526889e-06,0.0037122064055456106,0.0004951981737493199,0.000434844139748739,4.892833150526889e-06,3.3209117708986536e-06,2.541560998670337e-06,-7.628762702036265e-06,1.9436855283903852e-07,-3.3209117708986536e-06,0.003675332250470003,9.637998251215069e-06,0.0005127963323224975,-2.723615682439263e-05,2.7236156824392392e-05,0.00043484413974873926,-2.541560998670337e-06,7.628762702036265e-06,-1.9436855283903852e-07,3.3209117708986536e-06,2.541560998670337e-06,9.637998251215069e-06,2.7236156824392392e-05,-2.541560998670337e-06,-0.0010539791050951795,0.7996569400336542,0.10667204704433281,0.09367101292201327,0.0010539791050951795,0.00464224871904367,0.004642248719043668
7,approach6b,6b: Trend Freq Only LOESS,-5.7506867027336916e-06,0.0035074316827074484,0.0006009332811473569,0.0003754275498928521,5.7506867027336916e-06,3.7972596926267167e-06,3.1300944988087903e-06,-9.068962625375774e-06,1.881814238332925e-07,-3.7972596926267167e-06,0.0034931757837328033,-8.07717296737751e-06,0.0006313435260567571,-2.2333071942022656e-05,2.233307194202249e-05,0.0003754275498928523,-3.1300944988087903e-06,9.068962625375774e-06,-1.881814238332925e-07,3.7972596926267167e-06,3.1300944988087903e-06,-8.07717296737751e-06,2.233307194202249e-05,-3.1300944988087903e-06,-0.0012825496909372228,0.7822466521261608,0.13402343647812617,0.08372991139571287,0.0012825496909372228,0.004483792513747658,0.004483792513747658
8,approach6b,6b: Trend Freq Only LOESS,-3.515194125347569e-06,0.0033763957499189324,0.0006840691784177211,0.00043481147333834883,3.515194125347569e-06,2.1053573842759364e-06,1.46818472310944e-06,-5.115922933866884e-06,1.325440854098746e-07,-2.1053573842759364e-06,0.0033518768947106035,1.350936569817915e-06,0.0007058861604864145,-2.3167918638511303e-05,2.3167918638511113e-05,0.000434811473338349,-1.46818472310944e-06,5.115922933866884e-06,-1.325440854098746e-07,2.1053573842759364e-06,1.46818472310944e-06,1.350936569817915e-06,2.3167918638511113e-05,-1.46818472310944e-06,-0.0007819750803393889,0.7510985862094799,0.15217510944662432,0.09672630434389574,0.0007819750803393889,0.004495276401675003,0.004495276401675003
9,approach6b,6b: Trend Freq Only LOESS,-1.486892136828871e-06,0.003644172360777989,0.0005158069035277707,0.0004921494794080818,1.486892136828871e-06,1.6924997066514133e-06,2.698642717290559e-07,-1.8083662250757441e-06,5.160981651781725e-08,-1.6924997066514133e-06,0.003578054592649002,3.20449866697435e-05,0.0005178346983172704,-3.4072781459243305e-05,3.407278145924308e-05,0.000492149479408082,-2.698642717290559e-07,1.8083662250757441e-06,-5.160981651781725e-08,1.6924997066514133e-06,2.698642717290559e-07,3.20449866697435e-05,3.407278145924308e-05,-2.698642717290559e-07,-0.00031961543171779664,0.7833343747638436,0.11087545765468146,0.10579016758147447,0.00031961543171779664,0.0046521287437138415,0.004652128743713843
0,approach6c,6c: Departure/Trend LOESS,-4.301382802237209e-08,0.0025046495116680103,0.0005166040047905599,0.00037331528429514107,-2.2196814386193356e-06,9.102087457605048e-07,-1.0500346526593387e-07,-8.285780878688344e-07,-3.801106034958922e-08,1.8370039701480616e-08,0.0024472342981486377,3.9713441566926996e-05,0.0004992184487495738,-1.855460622101246e-05,1.8509831472670895e-05,0.00037331528429514134,-7.030560549593412e-07,-2.9447012170596815e-06,8.278580869092584e-08,1.3269199850072806e-06,-1.0500346526593387e-07,3.9713441566926996e-05,1.8509831472670895e-05,-7.030560549593412e-07,-1.2679819180467537e-05,0.7383324009636774,0.1522869660715319,0.1100476409517708,-0.0006543281677997723,0.0033923061054870695,0.0033923061054870703
1,approach6c,6c: Departure/Trend LOESS,1.1731789286727256e-07,0.0027153925308883694,0.0004809901885035622,0.0003286200000386041,-1.0435027534046246e-06,5.309176040316881e-07,-4.9811326762203795e-08,-2.1138393152772077e-07,-1.754294909783451e-07,2.3025038103854043e-08,0.002666697591261779,2.802388985835073e-05,0.0004779694829333352,-2.1985999857693954e-05,2.197516001178616e-05,0.0003286200000386044,-1.2542989167842209e-06,-2.805800498902115e-06,1.862693368859098e-07,2.8073022872919474e-06,-4.9811326762203795e-08,2.802388985835073e-05,2.197516001178616e-05,-1.2542989167842209e-06,3.329039301968153e-05,0.7705259815589381,0.13648687359233297,0.09324996117846848,-0.00029610672275934296,0.003524076534569998,0.0035240765345699986
2,approach6c,6c: Departure/Trend LOESS,3.965083280158451e-06,0.0031129649237259145,0.0005774466185812905,0.00036040463800373105,-5.113345533682862e-06,5.668451038959848e-06,-1.465259957021949e-07,-1.8975891817999621e-06,-2.829005090726178e-07,6.236479277733785e-07,0.003093441068818432,-1.4797620273701174e-06,0.0006117234989783736,-2.146945243018651e-05,2.1514025825582688e-05,0.00036040463800373127,-3.6388289502774527e-07,-9.430076757726502e-06,2.383271136762155e-07,3.818639077621791e-06,-1.465259957021949e-07,-1.4797620273701174e-06,2.1514025825582688e-05,-3.6388289502774527e-07,0.0009791131915973163,0.768696344173123,0.14259110383013487,0.0889960967902311,-0.0012626579850862653,0.004049667918057411,0.004049667918057411
3,approach6c,6c: Departure/Trend LOESS,3.405057267267103e-06,0.003555886482630006,0.0005243316700057245,0.0004460136733108716,-1.938445393233703e-06,5.1741340893631455e-06,-2.1856327403090785e-07,-2.170442146021231e-06,2.196007689699508e-07,4.003278289861456e-07,0.003522146947378174,8.335690228765378e-07,0.0005664187164840402,-3.462877860070901e-05,3.4012751024721476e-05,0.0004460136733108718,-8.882215217348413e-07,-6.12139475446209e-06,3.964268070174363e-07,4.274416246959647e-06,-2.1856327403090785e-07,8.335690228765378e-07,3.4012751024721476e-05,-8.882215217348413e-07,0.0007520503659925936,0.7853629236715682,0.11580534287042901,0.09850781350304684,-0.000428130411036552,0.004527698437820636,0.004527698437820635
4,approach6c,6c: Departure/Trend LOESS,9.177224998093098e-07,0.003568931290932204,0.0005104779404534416,0.0004078241154994981,-1.7273263439227853e-06,9.534892220596567e-07,-3.9326035489633e-08,-3.5579376020449066e-07,3.27549769098768e-07,3.1803304345008816e-08,0.003515684686034563,2.7637624230234567e-05,0.0005127964195958599,-2.6913309019270786e-05,2.6495505815625553e-05,0.00040782411549949825,-8.471991127293959e-07,-2.687000593177605e-06,9.025343454627393e-08,1.6848166230929326e-06,-3.9326035489633e-08,2.7637624230234567e-05,2.6495505815625553e-05,-8.471991127293959e-07,0.00020455546608427367,0.7954958103251024,0.11378281894242663,0.09090182712501936,-0.00038501185863285225,0.00448642374304103,0.004486423743041031
5,approach6c,6c: Departure/Trend LOESS,1.3499671406801497e-06,0.0031633358261393555,0.0005380054120741098,0.0004218572886436735,9.045465184536911e-07,2.079339467704186e-06,-9.503695893989457e-08,-1.0782267915641002e-06,3.438450187329925e-07,1.000464047469658e-07,0.0030818546883140513,4.820154119693013e-05,0.0005258590578842063,-3.4320949187657675e-05,3.38068547978463e-05,0.0004218572886436738,-4.3222121053220725e-07,-6.560110278048423e-07,1.7024937107813842e-07,1.7224829809656363e-06,-9.503695893989457e-08,4.820154119693013e-05,3.38068547978463e-05,-4.3222121053220725e-07,0.0003272288224885988,0.7667850767108684,0.13041123163694573,0.10225720290610335,0.00021925992359386864,0.004125453040516273,0.004125453040516273
6,approach6c,6c: Departure/Trend LOESS,8.658728818096439e-07,0.0037158869554570354,0.0004951981737493199,0.00043484413974873904,-4.546422793236832e-06,1.2309699305379575e-06,-6.028225973401502e-08,-6.562716563504467e-07,2.612097576459269e-07,9.024710971022122e-08,0.0036723598544976,1.738417125445318e-05,0.0005127963323224975,-2.723615682439263e-05,2.6793676255623927e-05,0.00043484413974873926,-5.904642909074722e-07,-7.089901346887657e-06,1.8127081112255737e-07,2.8624249237255182e-06,-6.028225973401502e-08,1.738417125445318e-05,2.6793676255623927e-05,-5.904642909074722e-07,0.00018652014017637964,0.8004497777582522,0.10667204704433281,0.09367101292201328,-0.0009793578647749454,0.004642248719043667,0.004642248719043668
7,approach6c,6c: Departure/Trend LOESS,2.661787648626481e-06,0.0035113602880691374,0.0006009332811473569,0.00037542754989285213,-6.590393010315829e-06,1.8780087355015965e-06,2.2236307726571144e-07,1.892911857884216e-06,-9.513961572020578e-07,-3.8009986482298516e-07,0.0034887515909471922,4.0438300540570366e-07,0.0006313435260567571,-2.2333071942022656e-05,2.307516302908855e-05,0.0003754275498928523,-1.0932119898148048e-06,-1.0374467830667429e-05,2.0930507013599024e-07,5.0480816048534e-06,2.2236307726571144e-07,4.0438300540570366e-07,2.307516302908855e-05,-1.0932119898148048e-06,0.0005936464812912802,0.7831228312423094,0.13402343647812617,0.08372991139571288,-0.0014698255974399284,0.004483792513747658,0.004483792513747658
8,approach6c,6c: Departure/Trend LOESS,1.2625687249123075e-06,0.00337797126726875,0.0006840691784177211,0.0004348114733383488,-2.838086074730038e-06,2.1435371862538425e-06,-7.871432811838385e-08,-1.7680096555681734e-06,8.494857238575375e-07,1.1626979848748467e-07,0.003348924724441341,7.237540652670112e-06,0.0007058861604864145,-2.3167918638511303e-05,2.2214866255930273e-05,0.000434811473338349,-3.2714975307288636e-07,-4.118594427284006e-06,1.0356665872328775e-07,1.3878216484160823e-06,-7.871432811838385e-08,7.237540652670112e-06,2.2214866255930273e-05,-3.2714975307288636e-07,0.000280865649204987,0.7514490690739442,0.15217510944662432,0.09672630434389573,-0.0006313485136692657,0.004495276401675002,0.004495276401675003
9,approach6c,6c: Departure/Trend LOESS,8.064420167625259e-06,0.0036369165886329727,0.0005158069035277706,0.0004921494794080818,-8.086480226078058e-07,8.825287242104713e-06,-2.6805807756572303e-07,-1.7394512482444876e-06,1.2500200591737221e-06,-3.3778078429649808e-09,0.0035704623257746143,3.465486207440204e-05,0.0005178346983172704,-3.4072781459243305e-05,3.2820843713443614e-05,0.000492149479408082,-7.533848519214107e-07,-8.704241564140528e-07,1.917686625746983e-09,8.166211069448757e-07,-2.6805807756572303e-07,3.465486207440204e-05,3.2820843713443614e-05,-7.533848519214107e-07,0.0017334903249447366,0.7817747076641701,0.11087545765468143,0.10579016758147447,-0.00017382322527090114,0.004652128743713842,0.004652128743713843
0,approach8,8: Piecewise Quadratic LOESS,5.975323399483673e-06,0.002446357362250809,0.0005166040047905598,0.0003733152842951411,5.005413075107501e-05,8.99379517885345e-06,-4.6124547747446326e-08,-3.6928110808350356e-07,-2.41496192074147e-06,-1.8810420279735806e-07,0.003228388918849106,-2.439510094963001e-05,0.0004992184487495738,-1.855460622101246e-05,2.1255064420004096e-05,0.00037331528429514134,-0.0007788453955209239,6.0704544319712005e-05,-2.8549627825038665e-07,0.0007686685824333347,-4.6124547747446326e-08,-2.439510094963001e-05,2.1255064420004096e-05,-0.0007788453955209239,0.0017614340256082905,0.7211487661133572,0.15228696607153183,0.11004764095177083,0.01475519283773131,0.0033923061054870686,0.0033923061054870703
1,approach8,8: Piecewise Quadratic LOESS,7.95599281872506e-06,0.0027140305229644626,0.0004809901885035622,0.00032862000003860416,-7.520169755354531e-06,1.1429747692588231e-05,9.573413415366864e-08,-3.0647537177809613e-07,-2.927456002255041e-06,-3.35557633983704e-07,0.00371659247723192,1.7922474278694072e-05,0.0004779694829333352,-2.1985999857693954e-05,2.585882196757996e-05,0.0003286200000386044,-0.0010464389846478854,7.390706521004923e-06,-9.453661076312035e-07,0.0010328090321131407,9.573413415366864e-08,1.7922474278694072e-05,2.585882196757996e-05,-0.0010464389846478854,0.0022576106791891326,0.7701394950821134,0.13648687359233297,0.0932499611784685,-0.0021339405321037183,0.0035240765345699995,0.0035240765345699986
2,approach8,8: Piecewise Quadratic LOESS,1.4456094748213963e-05,0.0030769434860884294,0.0005774466185812905,0.000360404638003731,2.0417080635745915e-05,1.9490927038487592e-05,-1.7667069409453516e-06,-2.3031900313597864e-07,-4.351561391476376e-06,1.3137550452840772e-06,0.004417591943917719,9.713965380941154e-07,0.0006117234989783736,-2.146945243018651e-05,2.1596729260896714e-05,0.00036040463800373127,-0.0013614498766873356,-1.354850550185475e-05,4.224284560765929e-06,0.0013898774232188862,-1.7667069409453516e-06,9.713965380941154e-07,2.1596729260896714e-05,-0.0013614498766873356,0.0035696988100566082,0.7598014326973287,0.14259110383013487,0.08899609679023109,0.005041667872248597,0.004049667918057411,0.004049667918057411
3,approach8,8: Piecewise Quadratic LOESS,1.0720310375542102e-05,0.0036220989107245104,0.0005243316700057245,0.0004460136733108716,-7.546612659601595e-05,1.6007828040738103e-05,-4.9646565184210585e-06,-5.575891774395185e-07,-4.146896904115628e-06,4.381624934780203e-06,0.005895156321293859,0.00014259274880731607,0.0005664187164840402,-3.462877860070901e-05,2.6490005377775057e-05,0.0004460136733108718,-0.002437175508236019,-0.00014949342750748338,1.228567012704942e-05,0.0024945355140856573,-4.9646565184210585e-06,0.00014259274880731607,2.6490005377775057e-05,-0.002437175508236019,0.002367717400521538,0.7999867836754547,0.11580534287042901,0.09850781350304684,-0.01666765744945259,0.004527698437820632,0.004527698437820635
4,approach8,8: Piecewise Quadratic LOESS,8.943387286000632e-06,0.0035757417223642946,0.0005104779404534416,0.00040782411549949803,-1.6563422562202714e-05,1.3040455826324852e-05,-3.3098496953469544e-06,1.267536360129577e-07,-3.7554421716166326e-06,2.8414696906264094e-06,0.004797481810992186,7.516115855093878e-05,0.0005127964195958599,-2.6913309019270786e-05,2.14024117025237e-05,0.00040782411549949825,-0.0013149938091860068,-5.0693082310099285e-05,9.266339488363522e-06,0.0013370156597549135,-3.3098496953469544e-06,7.516115855093878e-05,2.14024117025237e-05,-0.0013149938091860068,0.0019934334780286576,0.7970138192832741,0.11378281894242663,0.09090182712501935,-0.0036918988287485154,0.004486423743041032,0.004486423743041031
5,approach8,8: Piecewise Quadratic LOESS,7.663119915395787e-06,0.0032079518570037914,0.0005380054120741098,0.00042185728864367356,-5.002463712069634e-05,1.1682376681585733e-05,3.0001363794980537e-07,-9.152248435107865e-08,-3.6067612934682246e-06,-6.209866263204484e-07,0.004014605685299978,8.405564799192053e-05,0.0005258590578842063,-3.4320949187657675e-05,3.926876826132218e-05,0.0004218572886436738,-0.0009302782581873793,-3.749682213000825e-05,-1.3410577801965046e-06,0.0009197124876032082,3.0001363794980537e-07,8.405564799192053e-05,3.926876826132218e-05,-0.0009302782581873793,0.0018575220321588727,0.7775998964230938,0.13041123163694573,0.10225720290610336,-0.012125852998301512,0.004125453040516274,0.004125453040516273
6,approach8,8: Piecewise Quadratic LOESS,1.1640519692784922e-05,0.0036081496044525745,0.00049519817374932,0.000434844139748739,9.24162814002513e-05,1.6786186334430424e-05,-7.578459681964663e-07,-5.457308006761728e-07,-4.1748074069599045e-06,3.3271753418704243e-07,0.0051819462750262255,-0.00012096369155926972,0.0005127963323224975,-2.723615682439263e-05,3.149341402688955e-05,0.00043484413974873926,-0.0014835685470730746,0.00013114742061116097,-8.244979553726528e-08,0.001444587140123515,-7.578459681964663e-07,-0.00012096369155926972,3.149341402688955e-05,-0.0014835685470730746,0.0025075174548560035,0.7772417685530377,0.10667204704433284,0.09367101292201327,0.019907654025760523,0.00464224871904367,0.004642248719043668
